company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
An Anh Limousine,4.8 (8600),Limousine 34 Phòng Đơn,23:05,• Văn Phòng Quận 5,(13/11),06:35,• Văn Phòng Đà Lạt,7h30m,299.000đ,249.000đ,-17%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7
Phong Phú,4.5 (8677),Limousine 24 phòng đôi,23:59,• Văn phòng Hoàng Văn Thụ,(13/11),05:34,• Văn Phòng Đà Lạt,5h35m,450.000đ,Từ 250.000đ,-44%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Hoàng Thủy,4.7 (3485),Limousine 22 phòng (WC),22:30,• 62 Bàu Cát,(13/11),05:20,• Bến xe liên tỉnh Đà Lạt,6h50m,400.000đ,Từ 200.000đ,-50%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Long Vân Limousine,4.5 (7015),Limousine phòng đôi 22 chỗ (WC),23:00,• Văn phòng Bình Thạnh,(13/11),06:00,• VP. Đà Lạt,7h,Từ 400.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.4,4.5,4.5,4.4,4.4,4.8
Tuấn Tú Express,4.5 (1430),Limousine 24 Phòng Đôi,23:50,• Hàng Xanh (18 Trần Văn Khê),(13/11),06:00,• Văn phòng Đà Lạt,6h10m,400.000đ,Từ 210.000đ,-47%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.6,4.6,4.6,4.5,4.5,4.6
Điền Linh Limousine,4.2 (5252),Limousine 24 Phòng Đôi,00:15,• VP Hàng Xanh - HCM,,06:20,• VP Đà Lạt - Nguyên Tử Lực,6h5m,330.000đ,Từ 299.999đ,-9%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.1,4.3,4.1,4.2,4.0,4.4
Điều Hòa,4.7 (278),Limousine 22 Phòng (WC),23:22,• Bến Xe Miền Đông Mới,(13/11),05:07,• Bến Xe Liên Tỉnh Đà Lạt,5h45m,400.000đ,Từ 197.000đ,-51%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.6,4.7,4.6,4.6,4.6,4.8
An Anh Limousine,4.8 (8600),Limousine 24 Phòng Đôi,23:50,• Văn Phòng Quận 5,(13/11),05:50,• Văn Phòng Đà Lạt,6h,350.000đ,Từ 299.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7
Bình Minh Tải,4.7 (3838),Limousine 22 Phòng Đôi,23:00,• Văn Phòng Quận 1,(13/11),05:36,• Bến xe Liên tỉnh Đà Lạt,6h36m,395.000đ,Từ 289.000đ,-27%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9
Tiến Oanh,4.8 (13951),Limousine 22 Phòng (WC),23:30,• Văn Phòng Tân Bình,(13/11),07:20,• Văn Phòng Đà Lạt,7h50m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.7,4.7,4.7,4.9
Đà Lạt ơi,4.8 (3535),Limousine 24 Phòng ĐÔI,23:30,• Trạm Hàng Xanh,(13/11),06:00,• Văn phòng Hồ Xuân Hương,6h30m,450.000đ,Từ 239.000đ,-47%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.9,4.8,4.8,4.8,4.8,4.8,4.9
Phong Phú,4.5 (8677),Limousine 24 phòng đôi,22:45,• Văn phòng Hoàng Văn Thụ,(13/11),04:20,• Văn Phòng Đà Lạt,5h35m,450.000đ,Từ 250.000đ,-44%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Hoàng Thủy,4.7 (3485),Limousine 22 phòng (WC),22:30,• 62 Bàu Cát,(13/11),05:30,• Lô E13 KQH Phạm Hồng Thái,7h,400.000đ,Từ 200.000đ,-50%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Long Vân Limousine,4.5 (7015),Limousine phòng đôi 22 chỗ (WC),23:30,• Văn phòng Bình Thạnh,(13/11),06:30,• VP. Đà Lạt,7h,Từ 400.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.4,4.5,4.5,4.4,4.4,4.8
Tuấn Tú Express,4.5 (1430),Limousine 24 Phòng Đôi,22:30,• VP Aeon Mall Tân Phú,(13/11),05:30,• Văn phòng Đà Lạt,7h,400.000đ,Từ 210.000đ,-47%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.6,4.6,4.6,4.5,4.5,4.6
Điền Linh Limousine,4.2 (5252),Limousine 24 Phòng Đôi,22:30,• VP Gò Vấp - HCM,(13/11),05:39,• VP Đà Lạt - Nguyên Tử Lực,7h9m,330.000đ,Từ 299.999đ,-9%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.1,4.3,4.1,4.2,4.0,4.4
Điều Hòa,4.7 (278),Limousine 22 Phòng (WC),06:10,• Bến Xe Miền Đông Mới,,13:45,• Bến Xe Liên Tỉnh Đà Lạt,7h35m,400.000đ,Từ 197.000đ,-51%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.6,4.7,4.6,4.6,4.6,4.8
Kumho Samco,4.4 (2418),Limousine 33 phòng đơn,23:00,• Bến xe Miền Đông cũ (Quầy vé 32),(13/11),06:00,• Bến xe Liên Tỉnh Đà Lạt (Quầy số 12),7h,300.000đ,290.000đ,-3%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.6,4.4,4.5,4.4,4.3,4.3,4.8
Trọng Minh,4.8 (1996),Limousine 21 phòng (WC),23:00,• Bến xe Miền Tây,(13/11),06:30,• BX Đa Thiện,7h30m,350.000đ,Từ 200.000đ,-43%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.9,4.8,4.8,4.8,4.8,4.8,4.9
LH Minh Trí Limousine,4.4 (1745),Limousine Solati 9 chỗ,07:45,• Trung Tâm Triển lãm và Hội chợ Tân Bình,,15:50,• Văn phòng Đà Lạt,8h5m,450.000đ,400.000đ,-11%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.3,4.4,4.4,4.4,4.3,4.5
Thanh Bình Xanh,4.2 (2554),Limousine 34 phòng,22:00,• VP Quận 10,(13/11),06:22,• Bên ngoài Bến xe liên tỉnh Đà Lạt,8h22m,300.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.3,4.0,4.1,4.3,4.1,4.0,4.7
Tân Quang Dũng,3.8 (2381),Limousine 22 Phòng Đôi (WC),22:00,"• Văn Phòng An Sương, Quận 12",(13/11),05:45,• Văn Phòng Đà Lạt,7h45m,Từ 350.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.1,3.9,4.0,4.0,3.9,3.8,4.3
Bốn Luyện Express,4 (256),Limousine 24 Phòng Đôi,00:05,• Hương Lộ 2,,07:10,• Bến xe Liên tỉnh Đà Lạt,7h5m,Từ 500.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.2,4.1,4.2,4.1,4.0,3.9,4.2
Tân Niên,4.5 (1878),Limousine Phòng Đôi 24 chỗ,23:59,• Ngã 4 An Sương,(13/11),07:10,• Bến xe liên tỉnh Đà Lạt,7h11m,450.000đ,Từ 369.000đ,-18%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.5,4.4,4.7
Cảnh Hoa,4.4 (109),Giường nằm 34 chỗ,20:31,• Ngã 4 An Sương,(13/11),03:21,• Bến xe liên tỉnh Đà Lạt,6h50m,250.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.1,4.6,4.7,4.2,4.3,5.0
Hồng Huy,5 (45),Giường nằm 40 chỗ,21:10,• Suối Tiên,(13/11),03:35,• Bến xe liên tỉnh Đà Lạt,6h25m,300.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.6,4.8,4.8,4.8,4.7,4.7,5.0
Yến Thông,4 (29),Giường nằm 40 chỗ,21:40,• Ngã 4 An Sương,(13/11),04:20,• Bến Xe Liên Tỉnh Đà Lạt,6h40m,250.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.2,4.3,4.2,3.8,3.9,4.7
An Hoà Hiệp,4 (44),Limousine 24 Phòng,23:36,• Ngã Tư An Sương,(13/11),06:21,• Bến xe Đà Lạt,6h45m,Từ 500.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.1,4.3,4.4,4.5,4.1,4.5
An Anh Limousine,4.8 (8600),Limousine 24 Phòng Đôi,23:20,• Văn Phòng Quận 5,(13/11),06:50,• Văn Phòng Đà Lạt,7h30m,350.000đ,Từ 299.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7
An Anh Limousine,4.8 (8600),Limousine 24 Phòng Đôi,22:00,• Văn Phòng Quận 5,(13/11),06:50,• Văn Phòng Đà Lạt,8h50m,350.000đ,Từ 299.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7
An Anh Limousine,4.8 (8600),Limousine 24 Phòng Đôi,23:30,• Văn Phòng Quận 5,(13/11),07:00,• Văn Phòng Đà Lạt,7h30m,350.000đ,Từ 299.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7
Bình Minh Tải,4.7 (3838),Limousine 22 Phòng,23:15,• Văn Phòng Quận 1,(13/11),05:51,• Bến xe Liên tỉnh Đà Lạt,6h36m,395.000đ,Từ 289.000đ,-27%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9
Phong Phú,4.5 (8677),Limousine 24 phòng đôi,23:30,• Văn phòng Hoàng Văn Thụ,(13/11),06:55,• Văn Phòng Đà Lạt,7h25m,450.000đ,Từ 350.000đ,-22%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Phong Phú,4.5 (8677),Limousine 24 phòng đôi,22:30,• Văn phòng Hoàng Văn Thụ,(13/11),05:55,• Văn Phòng Đà Lạt,7h25m,450.000đ,Từ 350.000đ,-22%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Tiến Oanh,4.8 (13951),Limousine 22 Phòng (WC),23:35,• Văn Phòng Thủ Đức,(13/11),06:50,• Văn Phòng Đà Lạt,7h15m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.7,4.7,4.7,4.9
Phong Phú,4.5 (8677),Limousine 24 phòng đôi,23:45,• Văn phòng Hoàng Văn Thụ,(13/11),06:15,• Văn Phòng Đà Lạt,6h30m,450.000đ,Từ 350.000đ,-22%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Bình Minh Tải,4.7 (3838),Limousine 22 Phòng,23:15,• Văn Phòng Quận 1,(13/11),06:01,• Văn phòng Đà Lạt,6h46m,395.000đ,Từ 289.000đ,-27%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9
An Anh Limousine,4.8 (8600),Limousine 24 Phòng Đôi,23:10,• Bến Xe Miền Tây,(13/11),07:20,• Văn Phòng Đà Lạt,8h10m,350.000đ,Từ 299.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7
An Anh Limousine,4.8 (8600),Limousine 24 Phòng Đôi,04:20,• Văn Phòng Quận 5,,13:10,• Văn Phòng Đà Lạt,8h50m,350.000đ,Từ 199.000đ,-43%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7
An Anh Limousine,4.8 (8600),Limousine 24 Phòng Đôi,22:30,• 116 Quốc Lộ 13,(13/11),06:30,• Văn Phòng Đà Lạt,8h,350.000đ,Từ 299.000đ,-15%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7
Phong Phú,4.5 (8677),Limousine 24 phòng đôi,05:00,• Văn phòng Hoàng Văn Thụ,,12:25,• Văn Phòng Đà Lạt,7h25m,450.000đ,Từ 350.000đ,-22%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Phong Phú,4.5 (8677),Limousine 24 phòng đôi,23:30,• Ngã 4 Thủ Đức,(13/11),05:55,• Văn Phòng Đà Lạt,6h25m,450.000đ,Từ 350.000đ,-22%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Phong Phú,4.5 (8677),Limousine 24 phòng đôi,09:00,• Văn phòng Hoàng Văn Thụ,,16:35,• Văn Phòng Đà Lạt,7h35m,450.000đ,Từ 350.000đ,-22%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Tiến Oanh,4.8 (13951),Limousine 22 Phòng (WC),00:05,• Văn Phòng Thủ Đức,,07:20,• Văn Phòng Đà Lạt,7h15m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.7,4.7,4.7,4.9
Bình Minh Tải,4.7 (3838),Limousine 22 Phòng,23:30,• Văn Phòng Quận 1,(13/11),06:16,• Văn phòng Đà Lạt,6h46m,395.000đ,Từ 289.000đ,-27%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9
Bình Minh Tải,4.7 (3838),Limousine 22 Phòng Đôi,23:00,• Văn Phòng Quận 1,(13/11),05:46,• Văn phòng Đà Lạt,6h46m,395.000đ,Từ 289.000đ,-27%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9
Hoàng Thủy,4.7 (3485),Limousine 22 phòng (WC),04:30,• 62 Bàu Cát,,14:20,• Lô E13 KQH Phạm Hồng Thái,9h50m,450.000đ,Từ 200.000đ,-56%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Hoàng Thủy,4.7 (3485),Limousine 22 phòng (WC),06:00,• Bến Xe Miền Đông Mới,,14:15,• Bến xe liên tỉnh Đà Lạt,8h15m,450.000đ,Từ 200.000đ,-56%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Hoàng Thủy,4.7 (3485),Limousine 22 phòng (WC),23:45,• Bến Xe Miền Đông Mới,(13/11),05:20,• Bến xe liên tỉnh Đà Lạt,5h35m,400.000đ,Từ 200.000đ,-50%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Đà Lạt ơi,4.8 (3535),Limousine 24 Phòng ĐÔI,23:49,• Nhà chờ Phương Trang (Đường Mai Chí Thọ),(13/11),06:00,• Văn phòng Hồ Xuân Hương,6h11m,450.000đ,Từ 239.000đ,-47%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.9,4.8,4.8,4.8,4.8,4.8,4.9
Long Vân Limousine,4.5 (7015),Limousine phòng đôi 22 chỗ (WC),22:00,• Văn phòng Bình Thạnh,(13/11),05:00,• VP. Đà Lạt,7h,Từ 400.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.4,4.5,4.5,4.4,4.4,4.8
Long Vân Limousine,4.5 (7015),Limousine phòng đôi 22 chỗ (WC),23:59,• Văn phòng Bình Thạnh,(13/11),06:59,• VP. Đà Lạt,7h,Từ 400.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.4,4.5,4.5,4.4,4.4,4.8
Long Vân Limousine,4.5 (7015),Limousine phòng đôi 22 chỗ (WC),23:30,• Văn phòng Bình Thạnh,(13/11),06:00,• Bến xe Liên tỉnh Đà Lạt,6h30m,Từ 400.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.4,4.5,4.5,4.4,4.4,4.8
Tuấn Tú Express,4.5 (1430),Limousine 24 Phòng Đôi,23:00,• VP Aeon Mall Tân Phú,(13/11),06:00,• Văn phòng Đà Lạt,7h,400.000đ,Từ 210.000đ,-47%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.6,4.6,4.6,4.5,4.5,4.6
Điền Linh Limousine,4.2 (5252),Limousine 24 Phòng Đôi,23:45,• VP Gò Vấp - HCM,(13/11),06:54,• VP Đà Lạt - Nguyên Tử Lực,7h9m,330.000đ,Từ 299.999đ,-9%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.1,4.3,4.1,4.2,4.0,4.4
Điền Linh Limousine,4.2 (5252),Limousine 36 giường,23:45,• VP Hàng Xanh - HCM,(13/11),06:00,• VP Đà Lạt 192 Xô Viết Nghệ Tỉnh,6h15m,Từ 250.000đ,,,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.1,4.3,4.1,4.2,4.0,4.4
Điều Hòa,4.7 (278),Limousine 22 Phòng (WC),22:02,• 263 Nguyễn Hồng Đào,(13/11),05:07,• Bến Xe Liên Tỉnh Đà Lạt,7h5m,400.000đ,Từ 197.000đ,-51%,"T4, 12/11/2025",Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.6,4.7,4.6,4.6,4.6,4.8
Bằng Phấn,4.7 (1729),Limousine 13 chỗ,07:00,• 156 Trần Quang Khải,,13:30,• Bến xe Hà Giang,6h30m,300.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Mạnh Quân,4.5 (595),Cabin cung điện 24 phòng,21:30,• Bến xe Mỹ Đình (ô đón khách số 20),(13/11),03:30,• Văn Phòng 75 Cầu Mè (Gần Bến Xe Hà Giang đối diện khách sạn Hoa Cương),6h,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8
Quang Tuyến (Hà Giang),4.1 (260),Limousine giường phòng 24 chỗ,23:00,• 55 Nguyễn Hoàng,(13/11),05:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.3,4.0,4.1,4.0,4.0,4.0,4.3
Đăng Quang (Hà Giang),4.8 (19),Limousine 24 chỗ,23:00,• 102 Trần Vỹ,(13/11),05:35,• Văn phòng Hà Giang,6h35m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6
Vĩnh Thiện,4.3 (42),Limousine giường phòng 24 chỗ,20:30,• Bến xe Gia Lâm,(13/11),04:00,• Bến xe Hà Giang,7h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.3,4.2,4.5,4.5,4.7,5.0
Quang Nghị,3.9 (716),Giường nằm 46 chỗ,22:30,• Văn Phòng Mỹ Đình,(13/11),05:00,• Bến xe Hà Giang,6h30m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.2,3.9,4.1,3.9,4.0,3.8,4.4
Hà Tuấn,3.9 (66),Limousine giường phòng 24 chỗ,12:30,• Văn phòng Hà Nội,,19:00,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5
Cầu Mè,4.3 (148),Giường nằm 41 chỗ,09:30,• Bến xe Mỹ Đình,,16:30,• Cầu Mè Hotel,7h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.5,4.2,4.3,4.5,3.8,4.2,4.5
Bus Vip Limousine Ha Giang,4.8 (11),Limousine 9 chỗ,07:00,• Số 11 Hàng Rươi,,13:00,"• Số 5 Đại Lộ Hữu Nghị, Hà Giang",6h,Từ 320.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.8,4.8,4.9,4.8,4.8,4.4
Đông Bắc Travel,5 (41),Xe Limousine 11 chỗ,07:00,• Văn phòng Hà Nội,,13:00,• 165 đường Lý Tự Trọng,6h,350.000đ,300.000đ,-14%,"T4, 12/11/2025",Hà Nội,Hà Giang,5.0,5.0,5.0,5.0,5.0,5.0,4.9
Mạnh Quân,4.5 (595),Cabin cung điện 24 phòng,14:30,• Bến xe Mỹ Đình (Ô đón khách số 46),,21:00,• Văn Phòng 75 Cầu Mè (Gần Bến Xe Hà Giang đối diện khách sạn Hoa Cương),6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8
Quang Tuyến (Hà Giang),4.1 (260),Limousine giường phòng 24 chỗ,21:00,• Bến xe Mỹ Đình (ô 46),(13/11),03:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.3,4.0,4.1,4.0,4.0,4.0,4.3
Vĩnh Thiện,4.3 (42),Limousine giường phòng 24 chỗ,11:00,• Bến xe Gia Lâm,,18:30,• Bến xe Hà Giang,7h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.3,4.2,4.5,4.5,4.7,5.0
Đăng Quang (Hà Giang),4.8 (19),Limousine 24 chỗ,21:00,• 451 Nguyễn Văn Cừ,(13/11),03:35,• Văn phòng Hà Giang,6h35m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6
Quang Nghị,3.9 (716),Limousine giường phòng 24 chỗ,20:30,• Văn Phòng Mỹ Đình,(13/11),04:00,• Văn phòng Hà Giang,7h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.2,3.9,4.1,3.9,4.0,3.8,4.4
Cầu Mè,4.3 (148),Giường nằm 41 chỗ,07:30,• Bến xe Mỹ Đình,,14:30,• Cầu Mè Hotel,7h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.5,4.2,4.3,4.5,3.8,4.2,4.5
Hà Tuấn,3.9 (66),Limousine giường phòng 22 chỗ,22:00,• Văn phòng Hà Nội,(13/11),04:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5
Đông Bắc Travel,5 (41),Xe Limousine 16 chỗ,16:00,• Văn phòng Hà Nội,,22:00,• 165 đường Lý Tự Trọng,6h,300.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,5.0,5.0,5.0,5.0,5.0,5.0,4.9
Mạnh Hà (Hà Giang),4.5 (34),Giường nằm 44 chỗ,13:50,• Hyundai Long Biên,,19:10,• Bến xe Hà Giang,5h20m,220.000đ,200.000đ,-9%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.6,4.2,4.4,4.6,4.6,4.4,1.0
Ngọc Sơn,0 (0),Limousine 24 cabin,11:15,• Bến xe Mỹ Đình,,16:45,• Văn phòng Hà Giang,5h30m,350.000đ,Từ 330.000đ,-6%,"T4, 12/11/2025",Hà Nội,Hà Giang,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Ngọc Sơn,0 (0),Limousine 24 cabin,11:15,• Bến xe Mỹ Đình,,16:45,• Văn phòng Hà Giang,5h30m,350.000đ,Từ 330.000đ,-6%,"T4, 12/11/2025",Hà Nội,Hà Giang,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Vũ Hán Group,3.4 (47),Giường nằm 20 chỗ,19:00,• VP Hà Nội,(13/11),03:50,• Ngã 3 Hữu Vinh - Bến Xe Đồng Văn,8h50m,450.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,3.7,3.7,3.7,3.7,3.5,3.6,5.0
Ngọc Cường VIP,4.3 (71),Limousine 16 chỗ VIP,16:00,• Văn Phòng Số 01 Nguyễn Hoàng,,21:30,• Văn phòng Hà Giang 2,5h30m,350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.3,4.4,4.4,4.7,4.4,4.6,5.0
Cát Bà Luxury,3.7 (6),Cabin 26 phòng,16:30,• 128 Đường Trần Nhật Duật,,23:30,• Bến xe Hà Giang,7h,400.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,3.4,3.3,3.0,3.0,3.0,3.0,3.0
Bằng Phấn,4.7 (1729),Giường nằm 44 chỗ,22:30,• Ngã 4 Nội Bài (Nhà hàng Hải Yến),(13/11),05:10,• Bến xe Hà Giang,6h40m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Quang Tuyến (Hà Giang),4.1 (260),Limousine giường phòng 24 chỗ,08:00,• 55 Nguyễn Hoàng,,14:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.3,4.0,4.1,4.0,4.0,4.0,4.3
Quang Tuyến (Hà Giang),4.1 (260),Limousine giường phòng 24 chỗ,22:00,• Bến xe Mỹ Đình (ô 46),(13/11),04:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.3,4.0,4.1,4.0,4.0,4.0,4.3
Ngọc Sơn,0 (0),Limousine 24 cabin,20:45,• Bến xe Mỹ Đình,(13/11),02:15,• Văn phòng Hà Giang,5h30m,350.000đ,Từ 330.000đ,-6%,"T4, 12/11/2025",Hà Nội,Hà Giang,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Quang Tuyến (Hà Giang),4.1 (260),Limousine giường phòng 24 chỗ,17:00,• 55 Nguyễn Hoàng,,23:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.3,4.0,4.1,4.0,4.0,4.0,4.3
