company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Duy Khánh Limousine,3.8 (678),Limousine 9 chỗ,04:20,• Văn phòng Cổ Linh,,06:50,• Bến xe Bãi Cháy,2h30m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.0,4.0,4.1,4.0,3.9,3.8,4.1
Cửa Ông Bus,4.8 (15),Limousine 9 chỗ,18:00,• Văn phòng số 1 Nguyễn Hoàng,,21:30,• VP Quảng Ninh,3h30m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.7,4.7,5.0,4.9,4.7,4.7
Anh Huy VIP,5 (2),Kia Canival,21:00,• Văn phòng Hà Nội 226 Minh Khai,(24/11),00:00,• Văn phòng Hạ Long,3h,300.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Cửa Ông Bus,4.8 (15),Limousine 9 chỗ,04:00,• Văn phòng số 1 Nguyễn Hoàng,,07:30,• VP Quảng Ninh,3h30m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.7,4.7,5.0,4.9,4.7,4.7
Bắc Ninh Limousine,2.8 (44),Limousine 9 chỗ,08:00,• FLC 36 Phạm Hùng,,12:15,• Bến xe Móng Cái,4h15m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,3.4,2.6,3.0,3.3,3.2,3.0,2.1
Bắc Ninh Limousine,2.8 (44),Limousine 9 chỗ,17:00,• FLC 36 Phạm Hùng,,21:15,• Bến xe Móng Cái,4h15m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,3.4,2.6,3.0,3.3,3.2,3.0,2.1
Hoàng Phú Limousine,4 (250),Limousine 11 chỗ,19:01,• Văn phòng Hà Nội,,22:01,• Văn phòng Quảng Ninh,3h,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.2,4.0,4.0,4.1,4.2,3.9,4.1
Hà Lan Transport,5 (58),VIP Limousine 10 chỗ,09:00,• VP 180 Trung Kính,,12:10,• Văn phòng Quảng Ninh,3h10m,300.000đ,270.000đ,-10%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,5.0,4.9,4.8
Thành An Limousine ( Halong Bay),5 (3),Limousine 9 chỗ,08:05,• Pan Pacific Hà Nội,,10:50,• Lô 41 Âu tàu ngủ đêm Tuần Châu,2h45m,200.000đ,Từ 180.000đ,-10%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Thành An Limousine ( Halong Bay),5 (3),Limousine 9 chỗ,08:10,• Pan Pacific Hà Nội,,10:55,• Lô 41 Âu tàu ngủ đêm Tuần Châu,2h45m,200.000đ,Từ 180.000đ,-10%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hoàng Phú Limousine,4 (250),Limousine 11 chỗ,10:00,• Văn phòng Hà Nội,,13:00,• Văn phòng Quảng Ninh,3h,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.2,4.0,4.0,4.1,4.2,3.9,4.1
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,14:00,• Văn phòng Long Biên,,16:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,10:00,• Văn phòng Long Biên,,13:10,• Bệnh viện Đa Khoa Cẩm Phả,3h10m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,11:04,• Văn phòng Long Biên,,13:34,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,10:00,• Văn phòng Long Biên,,12:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,17:04,• Văn phòng Long Biên,,19:34,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,17:00,• Văn phòng Long Biên,,19:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,11:00,• Văn phòng Long Biên,,14:10,• Bệnh viện Đa Khoa Cẩm Phả,3h10m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,16:00,• Văn phòng Long Biên,,18:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,07:00,• Văn phòng Hà Nội,,09:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,19:04,• Văn phòng Long Biên,,21:34,• Văn phòng Hạ Long,2h30m,260.000đ,Từ 250.000đ,-4%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,14:04,• Văn phòng Long Biên,,16:34,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,16:00,• Văn phòng Hà Nội,,18:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,11:00,• Văn phòng Hà Nội,,13:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,10:00,• Văn phòng Hà Nội,,12:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,05:00,• Văn phòng Long Biên,,07:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,15:00,• Văn phòng Hà Nội,,17:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,19:00,• Văn phòng Long Biên,,21:30,• Văn phòng Hạ Long,2h30m,260.000đ,Từ 250.000đ,-4%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,18:00,• Văn phòng Long Biên,,20:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,11:00,• Văn phòng Long Biên,,13:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,10:04,• Văn phòng Long Biên,,12:34,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,12:00,• Văn phòng Hà Nội,,14:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,09:00,• Văn phòng Long Biên,,11:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,11:04,• Văn phòng Long Biên,,14:14,• Bệnh viện Đa Khoa Cẩm Phả,3h10m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,15:00,• Văn phòng Long Biên,,17:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,06:00,• Văn phòng Hà Nội,,08:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,18:00,• Văn phòng Hà Nội,,20:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,05:00,• Văn phòng Hà Nội,,07:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,19:00,• Văn phòng Hà Nội,,21:30,• Văn phòng Hạ Long,2h30m,250.000đ,Từ 230.000đ,-8%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,20:00,• Văn phòng Số 1 Nguyễn Hoàng,,23:45,• Cẩm Phả,3h45m,240.000đ,Từ 220.000đ,-8%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,07:00,• Văn phòng Số 1 Nguyễn Hoàng,,11:15,• Cảng Cái Rồng,4h15m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,20:00,• Văn phòng Hà Nội,,22:30,• Văn phòng Hạ Long,2h30m,250.000đ,Từ 230.000đ,-8%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,13:00,• Văn phòng Long Biên,,15:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,06:00,• Văn phòng Long Biên,,08:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,06:00,• Văn phòng Số 1 Nguyễn Hoàng,,09:15,• Hạ Long,3h15m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Phú Bình (Quảng Ninh),4.4 (51),Ghế ngồi 7 chỗ,17:00,• Nhà Hát Lớn Hà Nội,,19:15,• Chợ Mạo Khê,2h15m,Từ 180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.3,4.0,4.0,4.0,3.9,3.9,3.7
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,07:00,• Văn phòng Long Biên,,09:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,05:04,• Văn phòng Long Biên,,07:34,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,13:00,• Văn phòng Hà Nội,,17:15,• Chợ Cửa Ông,4h15m,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,10:00,• Văn phòng Hà Nội,,14:15,• Chợ Cửa Ông,4h15m,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,04:00,• Văn phòng Hà Nội,,07:00,• Văn phòng Hạ Long,3h,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,12:00,• Văn phòng Số 1 Nguyễn Hoàng,,15:45,• Cẩm Phả,3h45m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,05:00,• Văn phòng Số 1 Nguyễn Hoàng,,08:15,• Hạ Long,3h15m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,08:00,• Văn phòng Số 1 Nguyễn Hoàng,,11:15,• Hạ Long,3h15m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Phú Bình (Quảng Ninh),4.4 (51),Ghế ngồi 7 chỗ,06:00,• Nhà Hát Lớn Hà Nội,,08:15,• Chợ Mạo Khê,2h15m,Từ 180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.3,4.0,4.0,4.0,3.9,3.9,3.7
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,13:00,• Văn phòng Hà Nội,,16:00,• Văn phòng Hạ Long,3h,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,17:00,• Văn phòng Hà Nội,,20:00,• Văn phòng Hạ Long,3h,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,08:00,• Văn phòng Hà Nội,,11:00,• Văn phòng Hạ Long,3h,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,04:00,• Văn phòng Số 1 Nguyễn Hoàng,,07:45,• Cẩm Phả,3h45m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,15:00,• Văn phòng Số 1 Nguyễn Hoàng,,18:15,• Hạ Long,3h15m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,12:00,• Văn phòng Số 1 Nguyễn Hoàng,,15:15,• Hạ Long,3h15m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Trung Thành Limousine,4.8 (605),Limousine 9 chỗ,12:00,• Văn phòng Hà Nội,,14:40,• Vincom Cẩm Phả,2h40m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.8,4.7,4.7,4.7,4.7,4.7,4.9
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,11:00,• Văn phòng Số 1 Nguyễn Hoàng,,14:15,• Hạ Long,3h15m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,10:00,• Văn phòng Hà Nội,,13:00,• Văn phòng Hạ Long,3h,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Hải Phòng Travel (Đất Cảng),4.4 (1263),Limousine 11 chỗ,10:00,• Hà Nội,,12:30,• Quảng Ninh,2h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.5,4.3,4.3,4.4,4.4,4.3,4.4
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,09:00,• Văn phòng Số 1 Nguyễn Hoàng,,12:15,• Hạ Long,3h15m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Hải Phòng Travel (Đất Cảng),4.4 (1263),Limousine 11 chỗ,07:00,• Hà Nội,,09:30,• Quảng Ninh,2h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.5,4.3,4.3,4.4,4.4,4.3,4.4
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,06:00,• Văn phòng Hà Nội,,09:00,• Văn phòng Hạ Long,3h,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Trung Thành Limousine,4.8 (605),Limousine 9 chỗ,11:00,• Văn phòng Hà Nội,,13:40,• Vincom Cẩm Phả,2h40m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.8,4.7,4.7,4.7,4.7,4.7,4.9
Phúc Xuyên,4.5 (832),Limousine 10 chỗ,10:01,• Văn Phòng Long Biên,,12:31,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.6,4.5,4.5,4.3
Phúc Xuyên,4.5 (832),Limousine 10 chỗ,19:00,• Văn Phòng Long Biên,,21:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.6,4.5,4.5,4.3
36 Limousine,4.8 (509),Limousine 11 chỗ,20:00,• Văn phòng Đồng Tàu,,22:30,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.5
Vân Anh Limousine,4.7 (35),Limousine Giường phòng 24 chỗ,13:00,• Bến xe Nước Ngầm,,16:00,• Bến xe khách Triệu Sơn,3h,230.000đ,200.000đ,-13%,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,5.0,4.9,4.8,4.7
Đức Phát (Thanh Hóa),4.7 (115),Limousine 24 phòng,15:00,• Bến xe Nước Ngầm,,17:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Tiến Minh Luxury Bus,4.5 (13),Limousine 9 chỗ,07:00,• Nhà Hát Lớn Hà Nội,,11:30,• Nhà hàng Đặc Sản Pù Luông,4h30m,346.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.4,4.5,4.5,4.5,4.5,4.5,5.0
An Phát (Thanh Hóa),4 (23),Ghế ngồi 7 chỗ,09:00,• Văn phòng Hà Nội,,12:00,• Văn phòng Thanh Hóa,3h,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.2,3.9,3.9,4.1,3.9,3.8,5.0
Vĩnh Quang,4.9 (28),Limousine 10 chỗ,17:25,• VP Linh Đàm,,19:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
Bình Hoài Limousine,4.1 (317),Limousine 10 chỗ,17:00,• Văn phòng Hà Nội,,19:20,• Văn phòng Triệu Sơn,2h20m,Từ 230.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.3,4.1,4.2,4.3,4.2,4.1,4.7
Thơm Phụng,4.4 (18),Giường nằm 46 chỗ,15:30,• Bến xe Nước Ngầm,,17:45,• Big C Thanh Hóa,2h15m,150.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Thành Trung Travel,4 (123),Limousine 24 cabin,08:00,• VP Mỹ Đình,,11:15,• VP Thanh Hóa,3h15m,250.000đ,225.000đ,-10%,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.5,4.0,4.1,4.4,4.4,3.9,4.2
FUTA HÀ SƠN,4.8 (386),Limousine 34 chỗ,17:30,"• Bến xe Giáp Bát, Hà Nội",,20:00,"• Nút giao Hà Lĩnh, Hà Trung, Thanh Hóa",2h30m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.9,4.8,4.8,4.8,4.8,4.8,4.8
36 Limousine,4.8 (509),Limousine 11 chỗ,05:31,• Văn phòng Đồng Tàu,,08:01,• Văn phòng Thanh Hóa,2h30m,Từ 230.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.7,4.7,4.8,4.7,4.5
Vân Anh Limousine,4.7 (35),Limousine Giường phòng 24 chỗ,14:00,• Bến xe Nước Ngầm,,17:00,• Bến xe Thọ Xuân,3h,230.000đ,200.000đ,-13%,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.9,4.9,4.9,5.0,4.9,4.8,4.7
Đức Phát (Thanh Hóa),4.7 (115),Limousine 24 phòng,21:00,• Bến xe Nước Ngầm,,23:30,• Bến xe phía Tây Thanh Hóa,2h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.7,4.7,4.7,4.6,4.7,4.6,4.7
Vĩnh Quang,4.9 (28),Limousine 10 chỗ,06:25,• VP Linh Đàm,,08:55,• VP Thanh Hóa - 143 Lê Hồng Phong,2h30m,170.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,5.0,4.8,4.9,4.9,4.9,4.9,4.8
An Phát (Thanh Hóa),4 (23),Ghế ngồi 7 chỗ,08:00,• Văn phòng Hà Nội,,11:00,• Văn phòng Thanh Hóa,3h,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.2,3.9,3.9,4.1,3.9,3.8,5.0
Thơm Phụng,4.4 (18),Limousine 34 phòng,12:00,• Bến xe Nước Ngầm,,14:15,• Big C Thanh Hóa,2h15m,150.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.8,4.5,4.7,4.8,4.6,4.4,5.0
Bình Hoài Limousine,4.1 (317),Limousine 10 chỗ,16:00,• Văn phòng Hà Nội,,18:20,• Văn phòng Triệu Sơn,2h20m,Từ 230.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.3,4.1,4.2,4.3,4.2,4.1,4.7
Thành Trung Travel,4 (123),Limousine 24 cabin,20:30,• VP Mỹ Đình,,23:45,• VP Thanh Hóa,3h15m,250.000đ,225.000đ,-10%,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.5,4.0,4.1,4.4,4.4,3.9,4.2
Pu Luong Excursions,4.8 (17),Limousine 9 chỗ,06:40,• Phố Cổ Hà Nội,,11:40,• Gateway Inn Puluong,5h,350.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.6,5.0,5.0,5.0,4.7,4.9,5.0
Nam Quỳnh Anh,4.3 (2055),Limousine 22 phòng VIP,23:00,• Thăng Long Number One,(24/11),02:30,• Big C Thanh Hóa,3h30m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.5,4.4,4.5,4.2,4.3,4.3,4.8
Thăng Long,4.6 (447),Giường nằm 40 chỗ,23:55,• Bến xe Nước Ngầm,(24/11),02:55,• Big C Thanh Hóa,3h,200.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.8,4.7,4.8,4.7,4.4,4.5,4.7
First Class Puluong,5 (1),Limousine 11 chỗ,06:40,• 13 Hàng Muối,,11:10,• Gateway Inn Pu Luong,4h30m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Phú Quý,4.4 (471),Limousine giường phòng 22 phòng (WC) (new),14:10,• Bến xe Nước Ngầm,,17:10,• BigC Thanh Hóa,3h,Từ 400.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.5,4.4,4.5,4.6,4.3,4.4,4.9
Tân Minh Hà,4.3 (26),VIP 22 Phòng,11:30,• Bến xe Nước Ngầm,,14:30,• Thanh Hóa (dọc Quốc Lộ 1A),3h,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.3,4.3,4.2,4.6,4.0,4.3,
Bảo Ngọc Limousine,4.3 (19),Limousine giường nằm 32 chỗ,17:00,• Bến xe Nước Ngầm,,19:25,• BigC Thanh Hóa,2h25m,220.000đ,,,"CN, 23/11/2025",Hà Nội,Thanh Hóa,4.8,4.9,4.9,4.9,4.3,4.3,5.0
